EC_Number	Systematic_name	Recommended_name	UniProt	Organism	Commentary	Literature(PubmedID)	Ref
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phanerochaete chrysosporium	AMENDA reliability ++	15278289; 23361183; 25300189	1206
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phanerochaete chrysosporium	FRENDA	8589415; 16348009	1207
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phasianidae	AMENDA reliability ++	12162360	1208
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phasianidae	FRENDA	18577625; 20181867	1209
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phialophora	AMENDA reliability ++	21120468	1210
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	F2VRY7	Phialophora sp. CGMCC 3328	gene xyn10G5	21120468	1211
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phlebia brevispora	FRENDA	23935027	1212
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phlebia radiata	isozymes XA-1 and XA-2	11720306	1213
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phlebia radiata	AMENDA reliability ++	11720306	1214
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phlebia radiata	FRENDA	16109636	1215
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phlebia radiata 79 / ATCC 64658	isozymes XA-1 and XA-2	11720306	1216
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phlebia radiata 79 / ATCC 64658	isozymes XA-1 and XA-2	11720306	1217
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phlebia radiata 79 / ATCC 64658	isozymes XA-1 and XA-2	11720306	1218
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pholiota lenta	AMENDA reliability ++	17537615	1219
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phoma	AMENDA reliability ++	10540238	1220
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phoma sp.	aff. glomerata, GenBank Accession: HQ630999; aff. herbarum, GenBank Accession: HQ630963	25784958	1221
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phytophthora parasitica	AMENDA reliability ++	26390127	1222
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pichia	AMENDA reliability ++	18219522; 9090823; 21269876; 22544563; 25434687	1223
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pieris brassicae	AMENDA reliability ++	12162360	1224
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pinicola	FRENDA	16348009	1225
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pinus densiflora	FRENDA	19147106	1226
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pinus radiata	AMENDA reliability ++	9572948	1227
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pinus radiata	AMENDA reliability +	10653733	1228
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pinus taeda	FRENDA	16243455	1229
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Piptoporus	AMENDA reliability ++	17159214	1230
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Piptoporus betulinus	FRENDA	16125911	1231
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Piptoporus betulinus	AMENDA reliability ++	17159214	1232
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Piromyces	AMENDA reliability ++	7493964	1233
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Piromyces equi	AMENDA reliability +	17622484	1234
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Piromyces rhizinflatus	AMENDA reliability ++	8939815	1235
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pisum sativum	FRENDA	9283030; 12188617	1236
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Planococcus	AMENDA reliability ++	25381738	1237
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Planomicrobium glaciei CHR43	AMENDA reliability ++	25381738	1238
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		plant	AMENDA reliability ++++	15607187	1239
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		plant	AMENDA reliability ++	12859186; 17889523; 24085392; 19655790; 15629130; 17513587; 17022171; 19349753; 27138202; 20184750; 11327868; 11368772; 16185656; 19409448; 21785938	1240
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		plant	AMENDA reliability ++	6526696; 7717969; 9065693; 18478386; 21666020; 22583625; 100120703; 9560304; 11494757; 25441441; 25829353; 1539970; 15748650; 22918832; 23001197; 23659919; 24287934; 26390127; 26912334; 100147485; 20393704; 22750495; 26249702; 25214221; 22492980; 23756760; 24419374; 8912689; 10422261; 16902199; 20400556; 22086489; 15180156; 9335166; 12925805; 14670951; 15681871; 16404950; 16673939; 18678939; 20382811; 19400841; 20102532; 24197520; 23891707; 22878642; 25887328; 25854601; 26923808; 26223555; 10931900; 14871661; 15299927; 18707875; 20462210; 20528916; 24158375; 28005227; 100084702; 26749525; 8979352; 10653641; 11053833; 11717493; 16084833; 18511458; 24262572	1241
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		plant	AMENDA reliability +	20406453; 12446636; 11785419; 25595763; 16348531; 21080212; 100017104; 12681519; 100151750; 17381510	1242
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		plant	FRENDA	15063503; 24316849; 9752722; 23811500; 22952777; 10990025; 24664515; 15853361; 15762782; 19502744; 11472517; 22672512; 29067645; 12717755; 16233470; 17622484; 22447594; 24957770; 26745802; 27077895; 27142817; 27199917; 27555882; 28248275; 28349287; 100048694; 1406248; 29274424; 29108954; 17935619; 15242594; 27531750; 100197447; 16333341; 11738044; 18092461; 18086237; 19916911; 21266107; 22770893; 24463968; 28432102; 28409383; 26790627; 12698280; 15004675; 8737575; 11553760; 26378014; 16667541; 16667926; 16668506; 23220966	1243
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Platypodinae	FRENDA	22672512	1244
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pleurotus	AMENDA reliability ++	24493942	1245
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pleurotus eryngii	AMENDA reliability ++	24493942	1246
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pleurotus ostreatus	AMENDA reliability ++	24493942	1247
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pleurotus ostreatus	AMENDA reliability +	12670686; 15921894	1248
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pleurotus ostreatus	FRENDA	16125911	1249
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pleurotus ostreatus	AMENDA reliability ++	16642304	1250
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Poaceae	AMENDA reliability ++	12594542	1251
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Poaceae	FRENDA	9148759	1252
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Polyporales	FRENDA	23935027	1253
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pomacea	AMENDA reliability ++++	9145520	1254
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pomacea insularus	de Ordigny	9145520	1255
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Populus	FRENDA	20307500; 22154300	1256
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Populus	AMENDA reliability +	21080212	1257
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Populus	AMENDA reliability ++	27917912; 22790936	1258
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Populus tremula x Populus tremuloides	FRENDA	20307500	1259
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Porodaedalea pini	FRENDA	16348009	1260
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Postia placenta	AMENDA reliability +	7929854	1261
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Postia placenta		25784958	1262
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		potato virus X	FRENDA	10623548	1263
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Prevotella	AMENDA reliability ++	15920623	1264
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Prevotella bryantii	AMENDA reliability ++	20622018	1265
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Prevotella bryantii	AMENDA reliability ++	19554324	1266
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Prevotella bryantii B14	AMENDA reliability ++	25136124	1267
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Prevotella ruminicola	AMENDA reliability ++	7487028; 7875560	1268
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Prevotella ruminicola 23	AMENDA reliability ++	19304844	1269
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Proteobacteria	FRENDA	26197317	1270
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Proteobacteria	AMENDA reliability ++	20393704	1271
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		protozoa	FRENDA	12769907	1272
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Providencia sp.	AMENDA reliability ++	24348154	1273
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Psacothea hilaris	AMENDA reliability ++	12770476	1274
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudoalteromonas haloplanktis	AMENDA reliability +	20552357	1275
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudoalteromonas haloplanktis	FRENDA	100056519	1276
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q8RJN8	Pseudoalteromonas haloplanktis	gene xyl; psychrophilic enzyme, antarctic bacterium	12089151	1277
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q8RJN8	Pseudoalteromonas haloplanktis		16605248	1278
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudoalteromonas haloplanktis TAH3a	AMENDA reliability ++	16605248	1279
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q8RJN8	Pseudoalteromonas haloplanktis TAH3a		16605248	1280
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudobutyrivibrio xylanivorans	rumen bacteria, strain Mz5T, DSM14809, enzyme XynT, 2 isozymes	0	1281
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudobutyrivibrio xylanivorans Mz5	AMENDA reliability +	17007421	1282
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas	FRENDA	9752722; 1953672	1283
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas	AMENDA reliability ++	9560304; 8440467	1284
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas	AMENDA reliability +++	10767281	1285
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas	AMENDA reliability ++	9335166; 10455036; 10653641; 10653642	1286
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas	AMENDA reliability +	11412093; 15299710	1287
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas amygdali pv. tabaci	FRENDA	16667541	1288
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas fluorescens	AMENDA reliability ++	7881909	1289
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas fluorescens	FRENDA	10919323; 7873572	1290
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas fluorescens	AMENDA reliability ++++	8421306; 9006940	1291
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas fluorescens	AMENDA reliability ++	8979352; 11025547	1292
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas fluorescens	AMENDA reliability +	2115772; 15299710	1293
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	F7YXD6	Pseudothermotoga thermarum		24170174	1294
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudothermotoga thermarum	AMENDA reliability ++	29183330	1295
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	F7YXD6	Pseudothermotoga thermarum DSM 5069		24170174	1296
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudothermotoga thermarum DSM 5069	FRENDA	29500062	1297
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudozyma	AMENDA reliability ++	24682702	1298
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudozyma hubeiensis	isolated from decaying sandal wood	19692229	1299
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudozyma hubeiensis	AMENDA reliability ++	19692229	1300
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudozyma hubeiensis NCIM 3574	isolated from decaying sandal wood	19692229	1301
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudozyma hubeiensis NCIM 3574	AMENDA reliability ++	19692229	1302
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudozyma hubeiensis NCIM 3574	isolated from decaying sandal wood	19692229	1303
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pumilus	FRENDA	8987553; 8987538	1304
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pyrococcus abyssi	AMENDA reliability ++	11963894	1305
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pyrodictium abyssi	AMENDA reliability ++	11963894	1306
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pyrsonympha	FRENDA	12769907	1307
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pyrsonympha grandis	FRENDA	12769907	1308
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pyrus communis	AMENDA reliability +	16663064	1309
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pythium	FRENDA	11472517	1310
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Quercus petraea	FRENDA	21114504; 100031851	1311
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	B3TJG3	Radopholus similis	gene XYL1	19400841	1312
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Radopholus similis	AMENDA reliability ++++	19400841	1313
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rarobacter faecitabidus	AMENDA reliability +	9023944	1314
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rasamsonia byssochlamydoides		100384004; 10974122	1315
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rasamsonia byssochlamydoides YH-50		100384004	1316
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rasamsonia emersonii	AMENDA reliability +	12381136	1317
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rasamsonia emersonii	AMENDA reliability ++	15212475	1318
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rasamsonia emersonii		0	1319
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rasamsonia emersonii	AMENDA reliability ++	8452541	1320
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Remersonia thermophila		24258792	1321
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Remersonia thermophila CBS 540.69		24258792	1322
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Reticulitermes santonensis	AMENDA reliability ++	23828225	1323
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Reticulitermes speratus	AMENDA reliability +	12769907	1324
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhinopithecus	AMENDA reliability ++	26387816	1325
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhinopithecus bieti	AMENDA reliability ++	26387816	1326
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizobium sp.	FRENDA	9023944	1327
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizoctonia	FRENDA	11472517	1328
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizomucor miehei	FRENDA	27112394	1329
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizomucor miehei		21388922; 21388922	1330
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizomucor miehei	AMENDA reliability ++	21388922; 21388922	1331
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizomucor miehei NRL 3169		21388922; 21388922	1332
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizomucor miehei NRL 3169	AMENDA reliability ++	21388922; 21388922	1333
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizomucor miehei NRL 3169		21388922; 21388922	1334
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizopus	AMENDA reliability ++	21261080	1335
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizopus	AMENDA reliability +	100069518	1336
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizopus oryzae	FRENDA	24664515	1337
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P96988	Rhodothermus marinus	fragment; formerly Rhodothermus obamensis	18320143	1338
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhodothermus marinus	AMENDA reliability ++	26249702; 16902199; 17506724	1339
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhodothermus marinus	FRENDA	12942350	1340
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhodothermus marinus	AMENDA reliability +++	15598538; 11980476	1341
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhodothermus marinus	AMENDA reliability +	17935619; 21630044; 9571799; 10600638; 11980475; 11883782; 15674539; 15765251; 28917931	1342
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhodotorula	AMENDA reliability ++	18219522	1343
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rugosa	FRENDA	12769907	1344
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		rumen bacterium	AMENDA reliability ++	21666020; 20622018; 12067381	1345
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		rumen bacterium	AMENDA reliability ++	7875560	1346
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		rumen bacterium	FRENDA	1406248; 17007421	1347
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminiclostridium cellulolyticum	AMENDA reliability +	19744245	1348
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminiclostridium josui	AMENDA reliability ++	26223555	1349
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminiclostridium josui	AMENDA reliability +	16041572; 14688277; 21054503; 11210125	1350
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminiclostridium josui	AMENDA reliability ++	28010774	1351
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminiclostridium josui	AMENDA reliability +++	16377898	1352
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	A3DJS9	Ruminiclostridium thermocellum		27841749	1353
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	O32374	Ruminiclostridium thermocellum	xynC; strain ATCC 27405D, gene xynC	19861138	1354
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	O52780	Ruminiclostridium thermocellum		18320143	1355
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P10478	Ruminiclostridium thermocellum	xynZ; strain ATCC 27405D, gene xynZ	19861138	1356
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P10478	Ruminiclostridium thermocellum		25768418	1357
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P51584	Ruminiclostridium thermocellum		18678939	1358
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminiclostridium thermocellum		0	1359
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	A3DJS9	Ruminiclostridium thermocellum DSM 1237		27841749	1360
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	A3DJS9	Ruminiclostridium thermocellum DSM 1237		27841749	1361
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P10478	Ruminiclostridium thermocellum DSM 1237		25768418	1362
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P10478	Ruminiclostridium thermocellum DSM 1237		25768418	1363
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus	FRENDA	1953672	1364
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus albus	FRENDA	1953672	1365
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus albus	AMENDA reliability +	15063503; 14592706	1366
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus albus	AMENDA reliability ++	21666020; 8659900	1367
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus albus 8	AMENDA reliability ++	21666020	1368
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus albus 8	AMENDA reliability ++	25264743	1369
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus flavefaciens	AMENDA reliability ++	8250849	1370
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus flavefaciens		0	1371
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus flavefaciens	FRENDA	10846217; 1406248	1372
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus flavefaciens 17	FRENDA	10846217	1373
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus flavefaciens 17	AMENDA reliability ++	7487028	1374
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Saccharolobus solfataricus	FRENDA	15064978	1375
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Saccharolobus solfataricus	AMENDA reliability ++	18568289	1376
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Saccharomyces	AMENDA reliability ++	15685601	1377
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Saccharomyces cerevisiae	AMENDA reliability ++	8400376; 15345427; 21741417; 44316; 10517830; 21466666; 10849173; 15685601; 15988573; 26749525; 15357728; 6825681; 7308202; 7470239; 10499260; 10833405	1378
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Saccharomyces cerevisiae	AMENDA reliability +++	11722900; 11762599	1379
