synonyms	ec_number	recommended_name
uridine diphosphate-N-acetyl-D-glucosamine:polypeptidyltransferase	2.4.1.255	protein O-GlcNAc transferase
uridine diphospho-N-acetylglucosamine:polypeptidebeta-N-acetylaminyltransferase	2.4.1.255	protein O-GlcNAc transferase
nuclear cytoplasmic OGT	2.4.1.255	protein O-GlcNAc transferase
Sxc	2.4.1.255	protein O-GlcNAc transferase
super sex combs	2.4.1.255	protein O-GlcNAc transferase
EGF domain-specific O-linked N-acetylglucosamine transferase	2.4.1.255	protein O-GlcNAc transferase
gene name	2.4.1.255	protein O-GlcNAc transferase
GtfA	2.4.1.255	protein O-GlcNAc transferase
Gtf1	2.4.1.255	protein O-GlcNAc transferase
uridine diphospho-N-acetylglucosamine:polypeptidebeta-N-acetylglucosaminyltransferase	2.4.1.255	protein O-GlcNAc transferase
UDP-N-acetylglucosaminyl transferase	2.4.1.255	protein O-GlcNAc transferase
OGTase protein	2.4.1.255	protein O-GlcNAc transferase
O-glycosylated protein p135	2.4.1.255	protein O-GlcNAc transferase
p135	2.4.1.255	protein O-GlcNAc transferase
N-acetylglucosamine-peptide N-acetylglucosaminyltransferase	2.4.1.255	protein O-GlcNAc transferase
OGTase	2.4.1.255	protein O-GlcNAc transferase
beta-N-acetylglucosaminidase	2.4.1.255	protein O-GlcNAc transferase
mammalian OGT	2.4.1.255	protein O-GlcNAc transferase
SPY, protein is similar to animal O-linkedN-acetylglucosamine transferase (OGT)	2.4.1.255	protein O-GlcNAc transferase
SPY shows the same level of similarity with SEC andanimal OGTs. SEC and SPY have an overlapping and essential functionduring embryogenesis	2.4.1.255	protein O-GlcNAc transferase
SEC, protein is similar to animal O-linkedN-acetylglucosamine transferase (OGT)	2.4.1.255	protein O-GlcNAc transferase
SEC protein is more similar to animal OGTs than toSPY. SEC and SPY have an overlapping and essential function duringembryogenesis	2.4.1.255	protein O-GlcNAc transferase
hOGT homologue	2.4.1.255	protein O-GlcNAc transferase
O-GlcNAcase	2.4.1.255	protein O-GlcNAc transferase
O-GlcNAc protein	2.4.1.255	protein O-GlcNAc transferase
alpha1,2-glucosyltransferase	2.4.1.256	dolichyl-P-Glc:Glc2Man9GlcNAc2-PP-dolichol
gene name	2.4.1.256	dolichyl-P-Glc:Glc2Man9GlcNAc2-PP-dolichol
Die2	2.4.1.256	dolichyl-P-Glc:Glc2Man9GlcNAc2-PP-dolichol
Alg2 mannosyltransferase	2.4.1.257	GDP-Man:Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase
Alg2	2.4.1.257	GDP-Man:Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase
Alg3p	2.4.1.258	dolichyl-P-Man:Man5GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase
Dol-P-Man:Man5GlcNAc2-PP-Dol mannosyltransferase	2.4.1.258	dolichyl-P-Man:Man5GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase
Alg3	2.4.1.258	dolichyl-P-Man:Man5GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase
dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichyl mannosyltransferase	2.4.1.258	dolichyl-P-Man:Man5GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase
Not56-like protein	2.4.1.258	dolichyl-P-Man:Man5GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase
AtALG3	2.4.1.258	dolichyl-P-Man:Man5GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase
Dol-P-Man:Man5GlcNAc2-PP-Dol alpha1,3-mannosyl transferase	2.4.1.258	dolichyl-P-Man:Man5GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase
PpAlg3 alpha-1,3-mannosyl transferase	2.4.1.258	dolichyl-P-Man:Man5GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase
TbALG3	2.4.1.258	dolichyl-P-Man:Man5GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase
ALG9	2.4.1.259	dolichyl-P-Man:Man6GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase
dolichylphosphomannose-dependent ALG9 mannosyltransferase	2.4.1.259	dolichyl-P-Man:Man6GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase
ALG9 mannosyltransferase	2.4.1.259	dolichyl-P-Man:Man6GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase
ALG9 alpha1,2 mannosyltransferase	2.4.1.259	dolichyl-P-Man:Man6GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase
EBS3	2.4.1.259	dolichyl-P-Man:Man6GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase
glucosyltransferase, uridine diphosphoglucose-deoxyribonucleate alpha-	2.4.1.26	DNA alpha-glucosyltransferase
UDPglucose-DNA alpha-glucosyltransferase	2.4.1.26	DNA alpha-glucosyltransferase
uridine diphosphoglucose-deoxyribonucleate alpha-glucosyltransferase	2.4.1.26	DNA alpha-glucosyltransferase
T2-HMC-alpha-glucosyl transferase	2.4.1.26	DNA alpha-glucosyltransferase
T4-HMC-alpha-glucosyl transferase	2.4.1.26	DNA alpha-glucosyltransferase
T6-HMC-alpha-glucosyl transferase	2.4.1.26	DNA alpha-glucosyltransferase
AGT	2.4.1.26	DNA alpha-glucosyltransferase
alpha1-6-mannosyltransferase	2.4.1.260	dolichyl-P-Man:Man7GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase
TbALG12	2.4.1.260	dolichyl-P-Man:Man7GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase
Dol-P-Man:Man7GlcNAc2-PP-Dol-alpha1-6-mannosyltransferase	2.4.1.260	dolichyl-P-Man:Man7GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase
ALG12	2.4.1.260	dolichyl-P-Man:Man7GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase
dolichyl-P-Man:Man7GlcNAc2-PP-dolichyl alpha6-mannosyltransferase	2.4.1.260	dolichyl-P-Man:Man7GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase
dolichyl-P-mannose:Man7GlcNAc2-PP-dolichyl mannosyltransferase	2.4.1.260	dolichyl-P-Man:Man7GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase
ALG12 mannosyltransferase	2.4.1.260	dolichyl-P-Man:Man7GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase
ALG12 alpha1,6mannosyltransferase	2.4.1.260	dolichyl-P-Man:Man7GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase
EBS4	2.4.1.260	dolichyl-P-Man:Man7GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase
dolichylphosphomannose-dependent ALG9 mannosyltransferase	2.4.1.261	dolichyl-P-Man:Man8GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase
ALG9 mannosyltransferase	2.4.1.261	dolichyl-P-Man:Man8GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase
ALG9 alpha1,2 mannosyltransferase	2.4.1.261	dolichyl-P-Man:Man8GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase
ALG9	2.4.1.261	dolichyl-P-Man:Man8GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase
EBS3	2.4.1.261	dolichyl-P-Man:Man8GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase
UGASGT	2.4.1.262	soyasapogenol glucuronosyltransferase
UDP-glucuronic acid:soyasapogenol glucuronosyltransferase	2.4.1.262	soyasapogenol glucuronosyltransferase
UGT	2.4.1.262	soyasapogenol glucuronosyltransferase
UDP-glucuronic acid: soyasapogenol B glucuronosyltransferase	2.4.1.262	soyasapogenol glucuronosyltransferase
abscisic acid-glucosyltransferase	2.4.1.263	abscisate beta-glucosyltransferase
ABA-GTase	2.4.1.263	abscisate beta-glucosyltransferase
AOG	2.4.1.263	abscisate beta-glucosyltransferase
gene name	2.4.1.264	D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1
Dol-P-Glc:Glc1-Man9-GlcNAc2-P-P-Dol glucosyltransferase	2.4.1.265	dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichol
gene name	2.4.1.265	dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichol
dolichyl-P-glucose:Glc1Man9GlcNAc2-PP-dolichylalpha3-glucosyltransferase	2.4.1.265	dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichol
hALG8p	2.4.1.265	dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichol
dolichyl-P-Glc:Glc1 Man9GlcNAc2-PP-dolichylalpha1,3-glucosyltransferase	2.4.1.265	dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichol
dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichylalpha1,3-glucosyltransferase	2.4.1.265	dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichol
hALG8	2.4.1.265	dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichol
the enzyme belongs to the retaining family 81glycosyltransferases	2.4.1.266	glucosyl-3-phosphoglycerate synthase
gene name	2.4.1.266	glucosyl-3-phosphoglycerate synthase
glucosyl-3-phosphoglycerate synthase	2.4.1.266	glucosyl-3-phosphoglycerate synthase
Rv1208 protein	2.4.1.266	glucosyl-3-phosphoglycerate synthase
MSMEG_5084	2.4.1.266	glucosyl-3-phosphoglycerate synthase
gene name	2.4.1.266	glucosyl-3-phosphoglycerate synthase
GpgS protein	2.4.1.266	glucosyl-3-phosphoglycerate synthase
glucosyl-3-phosphoglycerate synthase/phosphatase	2.4.1.266	glucosyl-3-phosphoglycerate synthase
GpgS/P	2.4.1.266	glucosyl-3-phosphoglycerate synthase
glucosylphosphoglycerate synthase	2.4.1.266	glucosyl-3-phosphoglycerate synthase
gene name	2.4.1.267	dolichyl-P-Glc:Man9GlcNAc2-PP-dolichol alpha-1,3-glucosyltransferase
gene name	2.4.1.267	dolichyl-P-Glc:Man9GlcNAc2-PP-dolichol alpha-1,3-glucosyltransferase
Ggs	2.4.1.268	glucosylglycerate synthase
MGS	2.4.1.269	mannosylglycerate synthase
glucosyltransferase, uridine diphosphoglucose-deoxyribonucleate beta-	2.4.1.27	DNA beta-glucosyltransferase
UDP glucose-DNA beta-glucosyltransferase	2.4.1.27	DNA beta-glucosyltransferase
uridine diphosphoglucose-deoxyribonucleate beta-glucosyltransferase	2.4.1.27	DNA beta-glucosyltransferase
the enzyme belongs to the GT-B glycosyltransferase family	2.4.1.27	DNA beta-glucosyltransferase
T4-HMC-beta-glucosyl transferase	2.4.1.27	DNA beta-glucosyltransferase
T4-beta-glucosyl transferase	2.4.1.27	DNA beta-glucosyltransferase
T4 phage beta-glucosyltransferase	2.4.1.27	DNA beta-glucosyltransferase
BGT	2.4.1.27	DNA beta-glucosyltransferase
GT-B glycosyltransferase	2.4.1.27	DNA beta-glucosyltransferase
MggA	2.4.1.270	mannosylglucosyl-3-phosphoglycerate synthase
gene name	2.4.1.270	mannosylglucosyl-3-phosphoglycerate synthase
crocetin glucosyltransferase 2	2.4.1.271	crocetin glucosyltransferase
GLT2	2.4.1.271	crocetin glucosyltransferase
crocetin GTase	2.4.1.271	crocetin glucosyltransferase
uridine-5'-diphosphoglucose-crocetin 8,8'-glucosyltransferase	2.4.1.271	crocetin glucosyltransferase
UDP-glucose-crocetin 8,8'-glucosyltransferase	2.4.1.271	crocetin glucosyltransferase
UGTCs2	2.4.1.271	crocetin glucosyltransferase
UDPGlc:crocetin 8,8'-glucosyltransferase	2.4.1.271	crocetin glucosyltransferase
GTASE1	2.4.1.271	crocetin glucosyltransferase
crocetin glucosyltransferase	2.4.1.271	crocetin glucosyltransferase
UDP-galactose:SBMG-galactosyltransferase	2.4.1.272	soyasapogenol B glucuronide galactosyltransferase
UGT73P2	2.4.1.272	soyasapogenol B glucuronide galactosyltransferase
gene name	2.4.1.272	soyasapogenol B glucuronide galactosyltransferase
UGT91H4	2.4.1.273	soyasaponin III rhamnosyltransferase
gene name	2.4.1.273	soyasaponin III rhamnosyltransferase
beta-1,4-galactosyltransferase V	2.4.1.274	glucosylceramide beta-1,4-galactosyltransferase
B4GalT6	2.4.1.274	glucosylceramide beta-1,4-galactosyltransferase
LacCer synthase	2.4.1.274	glucosylceramide beta-1,4-galactosyltransferase
UDPgalactose:glucosylceramide beta1->4-galactosyltransferase	2.4.1.274	glucosylceramide beta-1,4-galactosyltransferase
UDP-galactose:GlcCer, beta1-4 galactosyltransferase	2.4.1.274	glucosylceramide beta-1,4-galactosyltransferase
UDP-Ga1:glucosylceramide beta1->4galactosyltransferase	2.4.1.274	glucosylceramide beta-1,4-galactosyltransferase
UDP-Gal:glucosylceramide beta-1,4-galactosyltransferase	2.4.1.274	glucosylceramide beta-1,4-galactosyltransferase
lactosylceramide synthase	2.4.1.274	glucosylceramide beta-1,4-galactosyltransferase
B4GalT5	2.4.1.274	glucosylceramide beta-1,4-galactosyltransferase
beta4-galactosyltransferase 5	2.4.1.274	glucosylceramide beta-1,4-galactosyltransferase
beta4GalT5	2.4.1.274	glucosylceramide beta-1,4-galactosyltransferase
Lac-Cer synthase	2.4.1.274	glucosylceramide beta-1,4-galactosyltransferase
lactosylceramide synthase	2.4.1.275	neolactotriaosylceramide beta-1,4-galactosyltransferase
uridine diphosphate-galactose:glucosyl ceramide, beta 1-4galactosyltransferase	2.4.1.275	neolactotriaosylceramide beta-1,4-galactosyltransferase
UDP-Gal:glucosylceramide beta1->4galactosyltransferase	2.4.1.275	neolactotriaosylceramide beta-1,4-galactosyltransferase
GalT-4	2.4.1.275	neolactotriaosylceramide beta-1,4-galactosyltransferase
UDP-Gal:Lc3 beta1-4galactosyltransferase	2.4.1.275	neolactotriaosylceramide beta-1,4-galactosyltransferase
UDP-Gal:GLcNAcbeta1-3Galbeta1-4Glc-Cer beta1-4galactosyltransferase	2.4.1.275	neolactotriaosylceramide beta-1,4-galactosyltransferase
lactotriaosylceramide:galactosyltransferase	2.4.1.275	neolactotriaosylceramide beta-1,4-galactosyltransferase
LcOse3Cer:Gal-Tr	2.4.1.275	neolactotriaosylceramide beta-1,4-galactosyltransferase
beta4Gal-T4	2.4.1.275	neolactotriaosylceramide beta-1,4-galactosyltransferase
UDP-galactose:beta-N-acetylglucosaminebeta1,4-galactosyltransferase	2.4.1.275	neolactotriaosylceramide beta-1,4-galactosyltransferase
UDPGal:betaGlcNAc beta1,4Gal-transferase	2.4.1.275	neolactotriaosylceramide beta-1,4-galactosyltransferase
beta-1,4-GalT IV	2.4.1.275	neolactotriaosylceramide beta-1,4-galactosyltransferase
gene name	2.4.1.276	zeaxanthin glucosyltransferase
DesVII	2.4.1.277	10-deoxymethynolide desosaminyltransferase
DesVII/DesVIII	2.4.1.277	10-deoxymethynolide desosaminyltransferase
macrolide glycosyltransferase DesVII	2.4.1.277	10-deoxymethynolide desosaminyltransferase
glycosyltransferase DesVII	2.4.1.277	10-deoxymethynolide desosaminyltransferase
EryCIII	2.4.1.278	3-alpha-mycarosylerythronolide B desosaminyl transferase
glycosyltransferase EryCIII	2.4.1.278	3-alpha-mycarosylerythronolide B desosaminyl transferase
DesVII	2.4.1.278	3-alpha-mycarosylerythronolide B desosaminyl transferase
gene name	2.4.1.279	nigerose phosphorylase
locus name	2.4.1.279	nigerose phosphorylase
T6-glucosyl-HMC-beta-glucosyl transferase	2.4.1.28	glucosyl-DNA beta-glucosyltransferase
T6-beta-glucosyl transferase	2.4.1.28	glucosyl-DNA beta-glucosyltransferase
uridine diphosphoglucose-glucosyldeoxyribonucleasebeta-glucosyltransferase	2.4.1.28	glucosyl-DNA beta-glucosyltransferase
gene name	2.4.1.280	N,N'-diacetylchitobiose phosphorylase
chitobiose phosphorylase	2.4.1.280	N,N'-diacetylchitobiose phosphorylase
gene name	2.4.1.281	4-O-beta-D-mannosyl-D-glucose phosphorylase
RaMp2	2.4.1.281	4-O-beta-D-mannosyl-D-glucose phosphorylase
MP1	2.4.1.281	4-O-beta-D-mannosyl-D-glucose phosphorylase
RaMp1	2.4.1.281	4-O-beta-D-mannosyl-D-glucose phosphorylase
gene name	2.4.1.281	4-O-beta-D-mannosyl-D-glucose phosphorylase
gene name	2.4.1.282	3-O-alpha-D-glucosyl-L-rhamnose phosphorylase
kanF	2.4.1.283	2-deoxystreptamine N-acetyl-D-glucosaminyltransferase
neoD	2.4.1.283	2-deoxystreptamine N-acetyl-D-glucosaminyltransferase
btrM	2.4.1.283	2-deoxystreptamine N-acetyl-D-glucosaminyltransferase
gene name	2.4.1.284	2-deoxystreptamine glucosyltransferase
Neo15	2.4.1.285	UDP-GlcNAc:ribostamycin N-acetylglucosaminyltransferase
neoK	2.4.1.285	UDP-GlcNAc:ribostamycin N-acetylglucosaminyltransferase
4'CGT	2.4.1.286	chalcone 4'-O-glucosyltransferase
4’CGT	2.4.1.286	chalcone 4'-O-glucosyltransferase
UDP-glucose:chalcone 4'-O-glucosyltransferase	2.4.1.286	chalcone 4'-O-glucosyltransferase
UGT88D3	2.4.1.286	chalcone 4'-O-glucosyltransferase
arabinogalactan galactofuranosyl transferase 1	2.4.1.287	rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol
galactofuranosyl transferase 1	2.4.1.287	rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol
GlfT1	2.4.1.287	rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol
Rv3782	2.4.1.287	rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol
GalTr	2.4.1.287	rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol
galactosyl transferase	2.4.1.287	rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol
galactofuranosyl transferase 2	2.4.1.288	galactofuranosylgalactofuranosylrhamnosyl-N-acetylglucosaminyl
GlfT2	2.4.1.288	galactofuranosylgalactofuranosylrhamnosyl-N-acetylglucosaminyl
Rv3808c	2.4.1.288	galactofuranosylgalactofuranosylrhamnosyl-N-acetylglucosaminyl
GalTr	2.4.1.288	galactofuranosylgalactofuranosylrhamnosyl-N-acetylglucosaminyl
galactosyl transferase	2.4.1.288	galactofuranosylgalactofuranosylrhamnosyl-N-acetylglucosaminyl
GlfT	2.4.1.288	galactofuranosylgalactofuranosylrhamnosyl-N-acetylglucosaminyl
galactofuranosyltransferase	2.4.1.288	galactofuranosylgalactofuranosylrhamnosyl-N-acetylglucosaminyl
cell wall rhamnosyltransferase	2.4.1.289	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
gene name	2.4.1.289	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
gene name	2.4.1.289	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
RmlT	2.4.1.289	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
gene name	2.4.1.289	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
gene name	2.4.1.289	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
dTDP-Rha:alpha-D-GlcNAc-pyrophosphate polyprenol,alpha-3-L-rhamnosyltransferase	2.4.1.289	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
cellulose synthase (guanosine diphosphate-forming)	2.4.1.29	cellulose synthase (GDP-forming)
cellulose synthetase	2.4.1.29	cellulose synthase (GDP-forming)
guanosine diphosphoglucose-1,4-beta-glucan glucosyltransferase	2.4.1.29	cellulose synthase (GDP-forming)
guanosine diphosphoglucose-cellulose glucosyltransferase	2.4.1.29	cellulose synthase (GDP-forming)
glucosyltransferase, guanosine diphosphoglucose-1,4-beta-glucan	2.4.1.29	cellulose synthase (GDP-forming)
cellulose synthase (GDP-forming)	2.4.1.29	cellulose synthase (GDP-forming)
gene name	2.4.1.290	N,N'-diacetylbacillosaminyl-diphospho-undecaprenol
gene name	2.4.1.290	N,N'-diacetylbacillosaminyl-diphospho-undecaprenol
gene name	2.4.1.291	N-acetylgalactosamine-N
gene name	2.4.1.292	GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol
gene name	2.4.1.293	GalNAc5-diNAcBac-PP-undecaprenol beta-1,3-glucosyltransferase
CGT	2.4.1.294	cyanidin 3-O-galactosyltransferase
UDP-galactose:cyanidin galactosyltransferase	2.4.1.294	cyanidin 3-O-galactosyltransferase
5GT	2.4.1.295	anthocyanin 3-O-sambubioside 5-O-glucosyltransferase
UDP-glucose: anthocyanin 5-O-glucosyltransferase	2.4.1.295	anthocyanin 3-O-sambubioside 5-O-glucosyltransferase
UDP-glucose:anthocyanin 5-O-glucosyltransferase	2.4.1.296	anthocyanidin 3-O-coumaroylrutinoside 5-O-glucosyltransferase
5-GT	2.4.1.296	anthocyanidin 3-O-coumaroylrutinoside 5-O-glucosyltransferase
PH1	2.4.1.296	anthocyanidin 3-O-coumaroylrutinoside 5-O-glucosyltransferase
petunia 5-GT	2.4.1.296	anthocyanidin 3-O-coumaroylrutinoside 5-O-glucosyltransferase
anthocyanin 5-O-glucosyltransferase	2.4.1.296	anthocyanidin 3-O-coumaroylrutinoside 5-O-glucosyltransferase
3GGT	2.4.1.297	anthocyanidin 3-O-glucoside 2''-O-glucosyltransferase
UDP-glucose:anthocyanin 5-O-glucosyltransferase	2.4.1.298	anthocyanidin 3-O-glucoside 5-O-glucosyltransferase
5GT	2.4.1.298	anthocyanidin 3-O-glucoside 5-O-glucosyltransferase
anthocyanin 5-O-glucosyltransferase	2.4.1.298	anthocyanidin 3-O-glucoside 5-O-glucosyltransferase
5GT3	2.4.1.298	anthocyanidin 3-O-glucoside 5-O-glucosyltransferase
locus name	2.4.1.298	anthocyanidin 3-O-glucoside 5-O-glucosyltransferase
locus name	2.4.1.298	anthocyanidin 3-O-glucoside 5-O-glucosyltransferase
gene name	2.4.1.298	anthocyanidin 3-O-glucoside 5-O-glucosyltransferase
5-GT	2.4.1.298	anthocyanidin 3-O-glucoside 5-O-glucosyltransferase
acyl-glucose-dependent glucosyltransferase	2.4.1.299	cyanidin 3-O-glucoside 5-O-glucosyltransferase (acyl-glucose)
AA5GT	2.4.1.299	cyanidin 3-O-glucoside 5-O-glucosyltransferase (acyl-glucose)
acyl-glucose-dependent anthocyanin 5-O-glucosyltransferase	2.4.1.299	cyanidin 3-O-glucoside 5-O-glucosyltransferase (acyl-glucose)
acyl-glucose-dependent anthocyanin glucosyltransferase	2.4.1.299	cyanidin 3-O-glucoside 5-O-glucosyltransferase (acyl-glucose)
phosphorylase, 1,3-beta-oligoglucan	2.4.1.30	1,3-beta-oligoglucan phosphorylase
beta-1,3-oligoglucan phosphorylase	2.4.1.30	1,3-beta-oligoglucan phosphorylase
beta-1,3-oligoglucan:orthophosphate glucosyltransferase II	2.4.1.30	1,3-beta-oligoglucan phosphorylase
EC 2.4.1.30 and EC 2.4.1.31 catalyze the same reactionbut with different quantitative specificity, EC 2.4.1.30 phosphorolyzeslaminaritriose and higher homologues at a greater rate thanlaminaribiose, while the opposite behavior is observed with EC 2.4.1.31i.e. laminaribiose phosphorylase	2.4.1.30	1,3-beta-oligoglucan phosphorylase
LOPase	2.4.1.30	1,3-beta-oligoglucan phosphorylase
laminaridextrin phosphorylase	2.4.1.30	1,3-beta-oligoglucan phosphorylase
acyl-glucose-dependent glucosyltransferase	2.4.1.300	cyanidin 3-O-glucoside 7-O-glucosyltransferase (acyl-glucose)
acyl-glucose-dependent anthocyanin 7-O-glucosyltransferase	2.4.1.300	cyanidin 3-O-glucoside 7-O-glucosyltransferase (acyl-glucose)
Dg AA7GT	2.4.1.300	cyanidin 3-O-glucoside 7-O-glucosyltransferase (acyl-glucose)
AA7GT	2.4.1.300	cyanidin 3-O-glucoside 7-O-glucosyltransferase (acyl-glucose)
