EC Number	Systematic Name	Recommended Name	UniProt	Organism	Organism Commentary
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium sp.	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Penicillium sp.	aff. minioluteum, GenBank Accession: HQ631007
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	D1GFE6	Penicillium sp. CGMCC 1669	gene xyn11F63; gene xyn11F63
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pezoloma ericae	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phanerochaete	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phanerochaete	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phanerochaete chrysosporium	isoforms xynA, xynC, family 10 glycoside hydrolases, xynB, family 11 glycoside hydrolase
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phanerochaete chrysosporium	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phanerochaete chrysosporium	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phanerochaete chrysosporium	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phasianidae	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phasianidae	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phialophora	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	F2VRY7	Phialophora sp. CGMCC 3328	gene xyn10G5
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phlebia brevispora	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phlebia radiata	isozymes XA-1 and XA-2
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phlebia radiata	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phlebia radiata	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phlebia radiata 79 / ATCC 64658	isozymes XA-1 and XA-2
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phlebia radiata 79 / ATCC 64658	isozymes XA-1 and XA-2
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phlebia radiata 79 / ATCC 64658	isozymes XA-1 and XA-2
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pholiota lenta	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phoma	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phoma sp.	aff. glomerata, GenBank Accession: HQ630999; aff. herbarum, GenBank Accession: HQ630963
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Phytophthora parasitica	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pichia	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pieris brassicae	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pinicola	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pinus densiflora	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pinus radiata	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pinus radiata	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pinus taeda	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Piptoporus	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Piptoporus betulinus	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Piptoporus betulinus	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Piromyces	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Piromyces equi	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Piromyces rhizinflatus	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pisum sativum	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pisum sativum cv. Wisconsin Perfection	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Planococcus	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Planomicrobium glaciei CHR43	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		plant	AMENDA reliability ++++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		plant	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		plant	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		plant	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		plant	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Platypodinae	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pleurotus	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pleurotus eryngii	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pleurotus ostreatus	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pleurotus ostreatus	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pleurotus ostreatus	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pleurotus ostreatus	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Poaceae	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Poaceae	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Polyporales	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pomacea	AMENDA reliability ++++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pomacea insularus	de Ordigny
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Populus	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Populus	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Populus	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Populus tremula x Populus tremuloides	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Porodaedalea pini	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Postia placenta	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Postia placenta	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		potato virus X	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Prevotella	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Prevotella bryantii	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Prevotella bryantii	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Prevotella bryantii B14	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Prevotella ruminicola	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Prevotella ruminicola 23	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Proteobacteria	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Proteobacteria	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		protozoa	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Providencia sp.	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Psacothea hilaris	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudoalteromonas antarctica	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudoalteromonas haloplanktis	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudoalteromonas haloplanktis	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q8RJN8	Pseudoalteromonas haloplanktis	gene xyl; psychrophilic enzyme, antarctic bacterium
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q8RJN8	Pseudoalteromonas haloplanktis	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q8RJN8	Pseudoalteromonas haloplanktis TAH3a	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudoalteromonas sp. 272	AMENDA reliability ++++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudobutyrivibrio xylanivorans	rumen bacteria, strain Mz5T, DSM14809, enzyme XynT, 2 isozymes
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudobutyrivibrio xylanivorans	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas	AMENDA reliability +++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas amygdali pv. tabaci	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas fluorescens	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas fluorescens	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas fluorescens	AMENDA reliability ++++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas fluorescens	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudomonas fluorescens	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	F7YXD6	Pseudothermotoga thermarum	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudothermotoga thermarum	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	F7YXD6	Pseudothermotoga thermarum DSM 5069	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudothermotoga thermarum DSM 5069	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudozyma	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudozyma hubeiensis	isolated from decaying sandal wood
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudozyma hubeiensis	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pseudozyma hubeiensis NCIM 3574	isolated from decaying sandal wood
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pumilus	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pyrococcus abyssi	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pyrodictium abyssi	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pyrsonympha	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pyrsonympha grandis	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pyrus communis	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Pythium	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Quercus petraea	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	B3TJG3	Radopholus similis	gene XYL1
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Radopholus similis	AMENDA reliability ++++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rarobacter faecitabidus	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rasamsonia byssochlamydoides	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rasamsonia byssochlamydoides YH-50	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rasamsonia emersonii	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rasamsonia emersonii	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rasamsonia emersonii	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rasamsonia emersonii	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Remersonia thermophila	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Remersonia thermophila CBS 540.69	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Reticulitermes santonensis	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Reticulitermes speratus	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhinopithecus	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhinopithecus bieti	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizobium sp.	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizoctonia	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizomucor miehei	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizomucor miehei	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizomucor miehei	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizomucor miehei NRL 3169	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizomucor miehei NRL 3169	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizopus	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizopus	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhizopus oryzae	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P96988	Rhodothermus marinus	fragment; formerly Rhodothermus obamensis
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhodothermus marinus	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhodothermus marinus	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhodothermus marinus	AMENDA reliability +++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhodothermus marinus	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rhodotorula	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Rugosa	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		rumen bacterium	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		rumen bacterium	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		rumen bacterium	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminiclostridium	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	A3DJS9	Ruminiclostridium thermocellum	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	O32374	Ruminiclostridium thermocellum	xynC; strain ATCC 27405D, gene xynC
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	O52780	Ruminiclostridium thermocellum	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P10478	Ruminiclostridium thermocellum	xynZ; strain ATCC 27405D, gene xynZ
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P10478	Ruminiclostridium thermocellum	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P51584	Ruminiclostridium thermocellum	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminiclostridium thermocellum	AMENDA reliability ++++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminiclostridium thermocellum	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminiclostridium thermocellum	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminiclostridium thermocellum	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminiclostridium thermocellum	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminiclostridium thermocellum	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminiclostridium thermocellum ATCC 27405	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	A3DJS9	Ruminiclostridium thermocellum DSM 1237	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	A3DJS9	Ruminiclostridium thermocellum DSM 1237	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P10478	Ruminiclostridium thermocellum DSM 1237	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P10478	Ruminiclostridium thermocellum DSM 1237	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus albus	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus albus	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus albus	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus albus 8	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus albus 8	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus flavefaciens	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus flavefaciens	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus flavefaciens	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus flavefaciens 17	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ruminococcus flavefaciens 17	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Saccharomyces	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Saccharomyces cerevisiae	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Saccharomyces cerevisiae	AMENDA reliability +++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Saccharomyces cerevisiae	AMENDA reliability ++++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Saccharomyces cerevisiae	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Saccharomyces cerevisiae	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Saccharomyces cerevisiae	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Saccharophagus degradans 2-40	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	E1APH5	Saccharopolyspora pathumthaniensis	isolated from the gut of a grass-feeding termite
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	E1APH5	Saccharopolyspora pathumthaniensis S582	isolated from the gut of a grass-feeding termite
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Saccharum officinarum	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Saccharum officinarum	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Saccharum officinarum	AMENDA reliability ++++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Saccharum officinarum	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Saccharum officinarum	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Salipaludibacillus agaradhaerens	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Salipaludibacillus agaradhaerens	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Salipaludibacillus agaradhaerens	AMENDA reliability +++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Salipaludibacillus aurantiacus	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Salvinia	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Saprolegnia parasitica	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Scadoxus multiflorus	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Scheffersomyces stipitis	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Scheffersomyces stipitis	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Scheffersomyces stipitis	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Scheffersomyces stipitis	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Scheffersomyces stipitis	AMENDA reliability +++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	P35809	Schizophyllum commune	
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Schizophyllum commune	xylanase A
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Schizophyllum commune	isoforms XynB, XynC
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Schizophyllum commune	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Schizophyllum commune	AMENDA reliability +++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Schizophyllum commune	AMENDA reliability ++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Schizophyllum commune	AMENDA reliability ++++
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Schizophyllum commune	AMENDA reliability +
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Schizosaccharomyces pombe	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Schwanniomyces occidentalis	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sclerotia	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Sclerotinia sclerotiorum	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Scolytinae	FRENDA
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Scopulariopsis	AMENDA reliability ++
